Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Age	Previous_Role	Role	Previous_Utterance	Utterance	Previous_Sent_len	Sent_len	Previous_Sent_type	Sent_type	Child	Polarity	Level
perception	possession	my						24	Target_Child	Mother	my	no you do it once	1	5	declarative	declarative	Wells Abigail	positive	discourse
perception	possession	have		can	can	I	I	36	Target_Child	Mother	can I have some play+dough	no you play with this	5	5	declarative	declarative	Wells Geoffrey	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	33	Target_Child	Mother	have some of those	no those are for Mummy	4	5	declarative	declarative	Wells Gerald	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	27	Target_Child	Mother	have this	no thank you	2	3	declarative	declarative	Wells Tony	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	26	Mother	Child	have it on	no leave it	3	3	declarative	declarative	Wells Darren	positive	discourse
perception	existence	's		there		lots	lot	30	Mother	Target_Child	there 's lots	no I 'm not	3	4	declarative	declarative	Wells Darren	positive	discourse
perception	possession	have		did	do	you	you	39	Mother	Child	did you have chips at school	no we never have chips at school	6	7	question	declarative	Wells Darren	positive	discourse
perception	possession	have		did	do	you	you	39	Target_Child	Mother	did you have a nice time	no not really	6	3	question	declarative	Wells Jack	positive	discourse
perception	possession	mine						39	Target_Child	Mother	oh is that mine	no that 's Daddy 's	4	5	question	declarative	Wells Jason	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	35	Target_Child	Mother	has a little bite	no it has n't got a bite	4	7	declarative	declarative	Wells Jonathan	positive	discourse
perception	possession	have	no	NONE	NONE	NONE	NONE	29	Target_Child	Mother	no Baaee no have de microphone	no Nathaniel does n't have a microphone that 's right	6	10	declarative	declarative	Snow Nathaniel	negative	discourse
perception	possession	have		NONE	NONE	Baaee	Baaee	29	Target_Child	Mother	Baaee has a mi no Nathaniel has a microphone a microphone	no Nathaniel has a microphone a microphone	11	7	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		does	do	Baaee	Baaee	29	Mother	Target_Child	does Baaee have a beard	no got a cheek	5	4	question	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		do	do	you	you	30	Mother	Target_Child	do you have a beard	no the monkey has a beard	5	6	question	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	30	Target_Child	Mother	enne enne have ice cream dessert	no we 're having cheese cake for dessert	6	8	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	30	Target_Child	Mother	have this thing	no come on give me this	3	6	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	nene	nene	30	Target_Child	Mother	nene have dit	no you 're gon ta go to bed now	3	9	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	wan	want	30	Target_Child	Mother	wan na have the book	no can you say	5	4	declarative	trail	Snow Nathaniel	positive	discourse
perception	existence	's		there		t	t	31	Target_Child	Mother	eh there 's a t for to put it up there	no we do n't need a t	11	7	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	36	Mother	Target_Child	she 's gon ta look at the pictures and then she is gon ta have breakfast	no not	16	2	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	you	you	36	Mother	Target_Child	I wan na tell you that you have a dirty face	no I have a clean face today	11	7	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	train	train	38	Target_Child	Mother	dat dat train has a switch	no the train track has a switch	6	7	question	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		ha	ha	eh	eh	40	Target_Child	Mother	ha eh had de flat tire	no it did n't have a flat tire	6	8	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	we	we	40	Target_Child	Mother	we have a feather duster	no we do n't	5	4	question	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	Babykins	Babykins	40	Target_Child	Mother	uh de baby baby Babykins has a big bath+tub	no he still has a little bath+tub because he 's still a little baby	9	14	question	declarative	Snow Nathaniel	positive	discourse
perception	existence	's		there		weeds	weed	40	Target_Child	Mother	there 's some more weeds	no those are n't weeds	5	5	declarative	declarative	Snow Nathaniel	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	24	Mother	Target_Child	let 's have a puppet show	no no take it off	6	5	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	Miriam	Miriam	25	Target_Child	Mother	Miriam have a tiger	no Nina got a tiger and Miriam got a fox	4	10	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	that	that	25	Target_Child	Mother	that have snow	no that 's a chimney	3	5	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	Mommy	Mommy	25	Target_Child	Mother	Mommy have a hat	no Mommy does n't have a hat	4	7	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	Mommy	Mommy	25	Target_Child	Mother	Mommy have a lollipop	no Mommy really does n't want a lollipop	4	8	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	Nina	Nina	26	Target_Child	Mother	Nina have a trunk	no Nina does n't have a trunk	4	7	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	27	Target_Child	Mother	have fins right	no she has arms	3	4	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	lady	lady	27	Target_Child	Mother	a a lady have fins	no a lady has arms	5	5	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	she						29	Target_Child	Mother	her at the hospital	no she is n't	4	4	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have	n't	do	do	her	she	29	Target_Child	Mother	her do n't have a paw	no the dog has a paw	6	6	declarative	declarative	Suppes Nina	negative	discourse
perception	possession	have		do	do	I	I	29	Target_Child	Mother	I do have a carriage	no I do n't think we do have a carriage	5	10	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	mine						29	Target_Child	Mother	he 's mine	no he 's Ari 's	3	5	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	she						29	Target_Child	Mother	her in the mud	no this is sand	4	4	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	she						29	Target_Child	Mother	her in the mud	no she 's in the sand	4	6	declarative	declarative	Suppes Nina	positive	discourse
perception	existence	's		there		table	table	34	Mother	Target_Child	there 's the kitchen table	no let 's play with them on the other table	5	10	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	one	one	35	Target_Child	Mother	but this one has corn	no those yellow things are pieces of pineapple	5	8	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	you	you	35	Mother	Target_Child	is that what the doctor said you could have when you had a tummy ache	no he could say that children could have a lollipop and jello okay	15	13	question	question	Suppes Nina	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	36	Target_Child	Mother	am I gon ta have am I gon ta have some more birthdays	no you had two	13	4	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		did	do	you	you	36	Mother	Target_Child	did you have cup cakes	no I had cup cakes yesterday before my birthday	5	9	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		can	can	you	you	36	Target_Child	Mother	and you can have some sugar on your spaghetti	no I want cheese on my spaghetti please	9	8	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		may	may	I	I	36	Mother	Target_Child	may I have some more cheese	no that 's all	6	4	question	declarative	Suppes Nina	positive	discourse
perception	possession	have	n't	do	do	I	I	36	Mother	Target_Child	I do n't have any food left in the house	no we have	10	3	declarative	trail	Suppes Nina	negative	discourse
perception	existence	's		there		deer	deer	37	Mother	Target_Child	there 's a Mommy deer and what else	no you ca n't see it	8	6	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		can	can	hand	hand	38	Mother	Target_Child	how can I if my hand has a puppet on it	no that other hand	11	4	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		do	do	we	we	38	Target_Child	Mother	do we have do we have a little one too	no we have two big Snoopies	10	6	question	declarative	Suppes Nina	positive	discourse
perception	existence	's		there		drop	drop	38	Target_Child	Mother	see there 's a little drop left	no there is n't	7	4	declarative	declarative	Suppes Nina	positive	discourse
perception	possession	have		do	do	you	you	38	Mother	Target_Child	do n't you have a baby	no I do n't have any child	6	7	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		do	do	needle	needle	39	Target_Child	Mother	why do needle have a does this one have a pin too	no that 's an ear+ring	12	5	question	declarative	Suppes Nina	positive	discourse
perception	possession	have		can	can	you	you	69	Father	Target_Child	well did you have a spray can of paint to paint or	no just a regular paint brush I get everything mixed up if I have spray can	12	16	declarative	declarative	Warren John	positive	discourse
perception	possession	have	n't	do	do	we	we	23	Mother	Target_Child	no we do n't have butter on cereal	no I want toast	8	4	declarative	declarative	Braunwald Laura	negative	discourse
perception	possession	have		NONE	NONE	Mummy	mummy	23	Target_Child	Mother	Mummy have glasses	no Mummy did n't have	3	5	declarative	self	Braunwald Laura	positive	discourse
perception	possession	have	n't	do	do	I	I	26	Target_Child	Mother	I do n't have some	no we 're out of cones are n't we	5	9	declarative	question	Braunwald Laura	negative	discourse
perception	possession	mine						27	Target_Child	Mother	that 's one mine	no that 's really Dwww 's	4	6	declarative	declarative	Braunwald Laura	positive	discourse
perception	possession	have		NONE	NONE	you	you	36	Father	Target_Child	you having a little trouble	no I not	5	3	question	declarative	Braunwald Laura	positive	discourse
perception	possession	mine						37	Target_Child	Mother	that 's mine	no just keep it	3	4	declarative	declarative	Braunwald Laura	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	24	Target_Child	Mother	Sue look have piece of gum	no it 's all gone	6	5	declarative	declarative	Braunwald Laura	positive	discourse
perception	possession	have		NONE	NONE	he	he	25	Target_Child	Mother	he have tail	no that 's not a tail	3	6	question	declarative	Braunwald Laura	positive	discourse
perception	possession	have		could	could	I	I	25	Target_Child	Mother	could I have apple	no I 'm making dinner	4	5	question	declarative	Braunwald Laura	positive	discourse
perception	possession	have		NONE	NONE	I	I	28	Target_Child	Mother	so I have a tummy+ache	no you wo n't	5	4	declarative	declarative	Braunwald Laura	positive	discourse
perception	possession	yours						32	Target_Child	Mother	yours	no yours	1	2	question	declarative	Braunwald Laura	positive	discourse
perception	possession	have		NONE	NONE	it	it	35	Target_Child	Mother	yeah it has that thing on the bottom	no you know what that thing 's called down there	8	10	declarative	question	Gelman nan	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	36	Target_Child	Mother	have gum	no we 're not going to have gum	2	8	question	declarative	Gelman nan	positive	discourse
perception	possession	have		NONE	NONE	we	we	34	Mother	Target_Child	we have a couple more pages	no I do n't wan na sit on that on the couch	6	12	declarative	declarative	Gelman nan	positive	discourse
perception	possession	have		can	can	we	we	30	Mother	Target_Child	and we can have a snack on the couch	no no I wan na have a snack on the purple chair	9	12	question	declarative	Gelman nan	positive	discourse
perception	possession	mine						29	Target_Child	Mother	that 's mine	no that 's not yours	3	5	declarative	declarative	Gelman nan	positive	discourse
perception	possession	have	n't	do	do	you	you	59	Mother	Target_Child	you do n't have a big chair like that in your bedroom do you	no I have a different chair	14	6	question	declarative	Gelman nan	negative	discourse
perception	possession	have		NONE	NONE	NONE	NONE	25	Mother	Target_Child	we do n't want you having the scissors do we	no no snip snips	10	4	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		can	can	Mummy	Mummy	26	Mother	Target_Child	can Mummy have a cuddle now please	no no cuddle	7	3	question	declarative	Thomas Thomas	positive	discourse
perception	existence	is		there		mess	mess	26	Mother	Target_Child	oh is there a mess	no no mess	5	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		do	do	you	you	27	Mother	Target_Child	well you do n't normally have jam on yours but you asked for jam this morning did n't you	no Nin Nin come	19	4	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	we	we	27	Mother	Target_Child	I think we had better wash your hands before we have lunch	no Nin Nin	12	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have	n't	need	need	you	you	27	Mother	Target_Child	you need n't have move	no Nin Nin	5	3	declarative	declarative	Thomas Thomas	negative	discourse
perception	possession	have		NONE	NONE	she	she	28	Mother	Target_Child	she had all those little pigs	no a money Thomas	6	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		've	have	you	you	28	Mother	Target_Child	the blue car you 've had quite a long time	no a red car open	10	5	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		shall	shall	we	we	29	Mother	Target_Child	shall we have cheese on toast	no a	6	2	declarative	declarative	Thomas Thomas	positive	discourse
perception	existence	's		there		van	van	29	Mother	Target_Child	there 's a big white van outside Thomas	no see it	8	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	30	Mother	Target_Child	are you going to have some more crisps	no thank you	8	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	Dimitra	Dimitra	30	Mother	Target_Child	what Dimitra have	no watch it	3	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	existence	's		there		mess	mess	30	Mother	Target_Child	there 's a big mess is n't there	no it a come	8	4	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	nobody	nobody	30	Mother	Target_Child	that nobody had a birthday at toddler group this morning	no no no birthday	10	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		has	have	he	he	30	Mother	Target_Child	oh I think he has had a nice day	no no kiss	9	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	30	Mother	Target_Child	have you any wool	no there	4	2	question	declarative	Thomas Thomas	positive	discourse
perception	existence	's		there		toast	toast	30	Mother	Target_Child	there 's some toast for you	no want that	6	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	31	Mother	Target_Child	are you going to have some more sausage	no thank you	8	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	31	Mother	Target_Child	what do you mean have a guess one	no a Jess	8	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	31	Mother	Target_Child	I think it 's time now that Postman Pat came had a change and had something to eat and drink do n't you	no no thank you	23	4	question	declarative	Thomas Thomas	positive	discourse
perception	existence	are		there		letters	letter	31	Mother	Target_Child	there are some more letters	no a silly boy	5	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	existence	be		there		things	thing	31	Mother	Target_Child	I would have thought there would be things like oranges in Sam 's mobile shop	no have a	15	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	31	Target_Child	Mother	have a chocolate please	no we do n't need the tray	4	7	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	you	you	32	Mother	Target_Child	these have been opened and you have the envelopes	no not need that	9	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	you	you	32	Mother	Target_Child	what happened to the batterys that you had this morning	no no flash	10	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		can	can	you	you	32	Mother	Target_Child	so you can have a milky drink before bed	no stop it	9	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	33	Mother	Target_Child	are you not going to have another sandwich darling	no open it	9	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	we	we	33	Mother	Target_Child	we 'll cut it and half so we each have a piece	no no no wan na have this one	12	8	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		could	could	we	we	33	Mother	Target_Child	you could make it into two trains and then we could each have one to play	no no not that way	16	5	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		have	have	they	they	34	Mother	Target_Child	they 've had a fire in the house have n't they	no no ladders last night	11	5	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		're	be	you	you	34	Mother	Target_Child	that 's why you 're having Rice Krispies and I 'm having Cornflakes	no it 's not	13	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	34	Mother	Target_Child	have a bit of a rest	no not need a rest	6	5	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	34	Mother	Target_Child	have you any letters	no no parcels	4	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		've	have	you	you	35	Mother	Target_Child	we 've got this fire engine that you 've had a long time	no no this fire engine	13	5	declarative	declarative	Thomas Thomas	positive	discourse
perception	existence	was		there		baby	baby	35	Mother	Target_Child	and there was a baby asleep in the pram	no wake them up	9	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	you	you	36	Mother	Target_Child	Mummy said jelly sweet if you had a piece of apple	no want them	11	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		did	do	you	you	36	Mother	Target_Child	you had a Bob the Builder cake this year did n't you	no I eat it all up	12	6	question	declarative	Thomas Thomas	positive	discourse
perception	existence	's		there		room	room	37	Target_Child	Mother	there 's room	no Jill Jill and Bethany have moved to Macclesfield and when we 've been to see them we 've gone with Sonia in Sonia 's car have n't we	3	29	declarative	question	Thomas Thomas	positive	discourse
perception	existence	's		there		blackbird	blackbird	37	Mother	Target_Child	there 's a blackbird is there	no there go magpie	6	4	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	you	you	37	Mother	Target_Child	you have these for breakfast	no want Honey Nut Loops	5	5	interruption	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	38	Target_Child	Mother	just had a wash	no you 've not	4	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	you	you	38	Target_Child	Mother	you have a try	no thank you	4	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	38	Mother	Target_Child	shall we think about having some breakfast	no we get off	7	4	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	38	Target_Child	Mother	have it	no you can do when you finish your breakfast we 'll go and have a play with it	2	18	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	I	I	39	Target_Child	Mother	a my I have one	no I do n't think so Thomas	5	7	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		could	could	we	we	40	Mother	Target_Child	we could have that in the recycling thing could n't we	no it 's coming back then it 's going recycling	11	10	question	declarative	Thomas Thomas	positive	discourse
perception	existence	are		there		messages	message	41	Mother	Target_Child	seeing if there are any messages on your telephone	no no messages	9	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		can	can	you	you	42	Target_Child	Mother	and you can you can have some of mine but do n't eat them all up	no I wo n't	16	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	43	Mother	Target_Child	let 's have some candles lit	no I want	6	3	declarative	self	Thomas Thomas	positive	discourse
perception	existence	's		there		station	station	43	Mother	Target_Child	there 's a fire station there	no thank you	6	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		can	can	you	you	43	Target_Child	Mother	but you can have a ickle bite if you like	no it 's fine actually	10	5	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	you	you	45	Target_Child	Mother	and you have another one	no they 're all the same underneath	5	7	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	46	Mother	Target_Child	would you like to have a beat on the egg	no thank you	10	3	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		'll	will	I	I	46	Target_Child	Mother	I 'll have a bit	no that 's a fork to whip the eggs up with	5	11	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	46	Target_Child	Mother	have that one later	no that 's Mummy 's	4	5	declarative	declarative	Thomas Thomas	positive	discourse
perception	existence	's		there		something	something	46	Target_Child	Mother	because because there 's something I need ta put out	no do n't get down there	10	6	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		shall	shall	we	we	47	Mother	Target_Child	shall we have a look at some	no you wait there	7	4	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	I	I	47	Mother	Target_Child	do I haf ta wear it before I have my scone	no it 's for boys and girls	11	7	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have	n't	do	do	you	you	47	Mother	Target_Child	you get dressed and you do n't have breakfast	no I just dress get dressed and go some tea shop	9	11	question	declarative	Thomas Thomas	negative	discourse
perception	possession	have		NONE	NONE	NONE	NONE	47	Target_Child	Mother	now have some more sugar	no do n't just eat the sugar you messpot	5	9	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	48	Mother	Target_Child	let 's have a read of one of these Thomas	no I do n't wan na	10	6	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		can	can	I	I	50	Target_Child	Mother	because my mum Jean Lastname said I can have lots and lots of sweets	no I did not	14	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		would	would	you	you	50	Mother	Target_Child	would you haf ta s to pick up all the litter at the side first	no we could go like this at the litter	15	9	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have	not	did	do	you	you	50	Mother	Target_Child	did you not haf ta struggle at all	no you just need ta go like this	8	8	question	declarative	Thomas Thomas	negative	discourse
perception	possession	have	n't	do	do	we	we	50	Mother	Target_Child	we do n't haf ta read it	no I do n't want the pictures either	7	8	declarative	declarative	Thomas Thomas	negative	discourse
perception	possession	have	n't	ca	can	you	you	50	Target_Child	Mother	you ca n't have your tea yet	no no I 'm going out for a meal later are n't I	7	13	declarative	question	Thomas Thomas	negative	discourse
perception	possession	have		NONE	NONE	NONE	NONE	53	Mother	Target_Child	are you going to have one last stir before it goes goes away	no I 'm waiting it to go in my pipe	13	10	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have	n't	did	do	he	he	53	Mother	Target_Child	he he did n't have nice teeth Alex	no he just had two out	8	6	declarative	declarative	Thomas Thomas	negative	discourse
perception	possession	have		NONE	NONE	they	they	54	Target_Child	Mother	then they have a wee and it 's milk	no it makes milk	9	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		do	do	you	you	55	Mother	Target_Child	do you have some cows on your at your factory	no I just found them	10	5	question	declarative	Thomas Thomas	positive	discourse
perception	existence	's		there		area	area	56	Mother	Target_Child	and there 's an area where you can swing	no in Ben 's garden there 's a goalpost	9	9	declarative	declarative	Thomas Thomas	positive	discourse
perception	existence	's		there		fire	fire	56	Target_Child	Mother	there 's a fire	no that way	4	3	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have	not	will	will	we	we	57	Target_Child	Mother	will we not have any lunch	no we 're going out to have our lunch out	6	10	question	declarative	Thomas Thomas	negative	discourse
perception	possession	have		could	could	I	I	57	Target_Child	Mother	could I have one	no Thomas you ca n't	4	5	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have	n't	does	do	she	she	57	Mother	Target_Child	she takes them all at once and then she does n't have any left for the rest of the day	no do n't take all of these	20	7	question	declarative	Thomas Thomas	negative	discourse
perception	possession	have		NONE	NONE	NONE	NONE	57	Target_Child	Mother	well we can do it have it with the mess	no we ca n't have it with the mess	10	9	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	mine						57	Target_Child	Mother	mine	no it is n't	1	4	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		did	do	it	it	58	Mother	Target_Child	it had bits on like that did n't it	no it has n't	9	4	question	declarative	Thomas Thomas	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	58	Target_Child	Mother	I 'm going to have two pinks	no you 're not having any more after that	7	9	declarative	declarative	Thomas Thomas	positive	discourse
perception	possession	have		can	can	I	I	28	Target_Child	Mother	can I have a candy	no she did n't	5	4	declarative	declarative	Bates Sue	positive	discourse
perception	existence	's		there		girl	girl	28	Mother	Target_Child	then there 's a girl	no that 's the girl	5	5	declarative	imperative_emphatic	Bates Olivia	positive	discourse
perception	existence	's		there		lot	lot	32	Father	Target_Child	oh there 's a lot of stuff in there	no do n't baby	9	4	declarative	declarative	Demetras1 Trevor	positive	discourse
perception	possession	have		can	can	you	you	32	Father	Target_Child	you can have one piece of green gum	no I want two pieces of gween gum	8	8	declarative	declarative	Demetras1 Trevor	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	36	Father	Target_Child	let me have my ball back please	no I I want it	7	5	declarative	declarative	Demetras1 Trevor	positive	discourse
perception	possession	have	n't	does	do	it	it	47	Father	Target_Child	it does n't have a top	no it 's not	6	4	declarative	declarative	Demetras1 Trevor	negative	discourse
perception	possession	have		can	can	Mummy	Mummy	24	Mother	Target_Child	can Mummy have this	no no Mu	4	3	question	self	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine	no					24	Target_Child	Mother	no mine	no they 're mine	2	4	declarative	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	mine						24	Mother	Target_Child	no they 're mine	no my blues	4	3	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						24	Target_Child	Mother	mine	no these are for Jwww	1	5	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	you	you	24	Mother	Target_Child	no you had it	no have it	4	3	declarative	question	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		can	can	I	I	24	Mother	Target_Child	can I have it	no have it	4	3	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		did	do	we	we	25	Mother	Target_Child	we had a busy day today did n't we	no a crab	9	3	question	imperative_emphatic	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		is	be	he	he	25	Mother	Target_Child	is he having a bath	no a duck	5	3	question	question	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						25	Mother	Target_Child	that 's mine	no that mine	3	3	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						25	Mother	Target_Child	it 's mine	no that mine	3	3	declarative	imperative_emphatic	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	26	Mother	Target_Child	you 're gon ta have tea in a minute	no I want a botbot	9	5	declarative	imperative_emphatic	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	26	Mother	Target_Child	but you 're gon ta have tea soon	no I want	8	3	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						26	Mother	Target_Child	Tigger 's mine	no my Tigger	3	3	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						28	Mother	Target_Child	no it 's mine	no it 's mine	4	4	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	Grandma	grandma	29	Target_Child	Mother	Grandma have chicken chips	no Grandma does n't have chicken	4	6	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	yours						31	Mother	Target_Child	it 's yours	no it 's not	3	4	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	's		there		lot	lot	32	Mother	Target_Child	you see there 's still a lot of pieces missing darling	no I can do this	11	5	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have	n't	do	do	you	you	32	Mother	Target_Child	you do n't have food	no I not have c I not have c food cat	5	11	question	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	have	n't	do	do	I	I	32	Target_Child	Mother	I do n't have cat food	no you do n't have cat food	6	7	declarative	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	existence	's	no	there		rush	rush	33	Mother	Target_Child	there 's no rush	no a zip	4	3	declarative	declarative	MPI-EVA-Manchester Fraser	negative	discourse
